,LowerBound FoldChange,Maximum Likelihood FoldChange,Upperbound FoldChange,Conservative Estimate FoldChange,Uncorrected Z-Score,Z-Score Corrected for Multiple Testing,symbol,OvaryLog2FC,WTLog2FC,UsedForOrdering,EmbryonicallyDimorphic
ENSMUSG00000060703,-9.09514147391394,-3.96261350523223,-0.981218582247979,-0.981218582247979,-2.55922229150809,-0.575406772226405,Cd302,1.54376168306849,-1.2753264864469,no,no
ENSMUSG00000073684,-8.30261877286749,-5.77409396476693,-1.62278457833319,-1.62278457833319,-2.56182092162985,-0.575566053677919,2610002J02Rik,-0.147800896543653,-1.51292078542239,no,no
ENSMUSG00000067700,-7.81200948174351,-4.03809185771283,-0.943479406007672,-0.943479406007672,-2.56900562157957,-0.585748965710436,Gm5862,0.0306632128955659,0.0907566433256909,no,no
ENSMUSG00000041747,-7.88748783422412,-5.20800632116235,-1.24539281593012,-1.24539281593012,-2.57488767479607,-0.59198467068715,Utp15,-0.0237291048082497,-1.16476101567442,no,no
ENSMUSG00000038400,-8.11392289166595,-4.5287011488368,-1.0944361109689,-1.0944361109689,-2.57651841141226,-0.59198467068715,Pmepa1,-0.157365528661565,-2.75217699173699,no,no
ENSMUSG00000055322,-7.1704434856583,-4.60417950131744,-1.24539281593012,-1.24539281593012,-2.58206169901649,-0.594115309917038,Tns1,-0.0273464742047808,2.33599599177246,no,no
ENSMUSG00000022836,-9.47253323631702,-4.30226609139497,-1.13217528720921,-1.13217528720921,-2.58922694393563,-0.60091277967092,Mylk,0.197962306773337,-1.1481865270304,no,yes
ENSMUSG00000059049,-8.30261877286749,-5.73635478852663,-1.50956704961227,-1.50956704961227,-2.59245581802394,-0.60091277967092,Frem1,-1.18826941365892,-2.24047737073573,no,no
ENSMUSG00000055254,-9.17061982639455,-6.86853007573583,-1.35861034465104,-1.35861034465104,-2.59318307778768,-0.60091277967092,Ntrk2,1.50634356386505,-0.391892575862083,no,no
ENSMUSG00000039156,-9.20835900263485,-6.83079089949552,-1.81148045953473,-1.81148045953473,-2.60061424052273,-0.604469218004863,Stim2,1.37988091258044,-0.309757047169001,no,no
ENSMUSG00000028756,-8.11392289166595,-5.39670220236386,-1.24539281593012,-1.24539281593012,-2.60386867687012,-0.606909682789585,Pink1,0.568576687874243,1.34641940218141,no,no
ENSMUSG00000025036,-9.28383735511548,-6.22696407965061,-2.2266113981781,-2.2266113981781,-2.60562521924554,-0.608412714400541,Sfxn2,-0.442939791614215,-1.65084097162955,no,no
ENSMUSG00000020810,-8.71774971151087,-5.09478879244142,-1.28313199217043,-1.28313199217043,-2.60630361636167,-0.608412714400541,Cygb,0.7839584652989,-3.83260313382188,no,yes
ENSMUSG00000030352,-8.98192394519301,-6.49113831333278,-1.43408869713166,-1.43408869713166,-2.60895709757922,-0.608412714400541,Tspan9,-0.831875810244169,-3.57736957060784,no,no
ENSMUSG00000069601,-8.71774971151087,-4.83061455875928,-1.32087116841074,-1.32087116841074,-2.61320019838828,-0.609992160984052,Ank3,-1.07069383738595,-1.73893590575186,no,no
ENSMUSG00000028980,-9.17061982639455,-7.01948678069706,-1.16991446344951,-1.16991446344951,-2.61881329778561,-0.610465399273231,H6pd,1.0825081600006,-1.68548230881588,no,no
ENSMUSG00000051940,-6.90626925197616,-3.62296091906945,-0.943479406007672,-0.943479406007672,-2.62716535998423,-0.618160938664249,5031410I06Rik,0.788252362834443,1.46841676749984,no,no
ENSMUSG00000060548,-8.8309672402318,-6.45339913709245,-2.11339386945718,-2.11339386945718,-2.62728651529017,-0.618160938664249,Tnfrsf19,-0.641662288378551,-5.04565262405209,no,yes
ENSMUSG00000005611,-9.77444664623946,-7.09496513317766,-1.96243716449596,-1.96243716449596,-2.62949345455135,-0.618160938664249,Mrvi1,-0.0565168864017596,-2.99597192776787,no,no
ENSMUSG00000054555,-9.73670746999916,-7.39687854310014,-2.67948151306178,-2.67948151306178,-2.63259833673472,-0.620462815691182,Adam12,-0.0753272573961241,-2.16485889772788,no,no
ENSMUSG00000036334,-9.20835900263485,-6.49113831333278,-2.2266113981781,-2.2266113981781,-2.63346092828581,-0.620462815691182,Igsf10,-0.278703008055923,-2.55759068630842,no,no
ENSMUSG00000032855,-8.30261877286749,-5.77409396476693,-1.50956704961227,-1.50956704961227,-2.6360497212882,-0.620462815691182,Pkd1,0.452043486102077,-0.414470598869585,no,no
ENSMUSG00000090671,-8.18940124414659,-5.20800632116235,-1.47182787337197,-1.47182787337197,-2.65679537775064,-0.644662940152399,Gm5067,0.962583026256078,-6.35613332149845,no,no
ENSMUSG00000020053,-6.26470325589091,-3.77391762403069,-1.01895775848828,-1.01895775848828,-2.66166828866056,-0.649287734758591,Igf1,-0.571689692495648,-3.5986304231723,no,yes
ENSMUSG00000029163,-8.98192394519301,-6.49113831333278,-1.58504540209288,-1.58504540209288,-2.66452287160347,-0.649287734758591,Emilin1,0.250556807155475,-3.36965085749618,no,yes
ENSMUSG00000073116,-7.09496513317766,-4.00035268147253,-1.05669693472859,-1.05669693472859,-2.66622952311865,-0.649287734758591,Gm10471,0.417871648481805,0.0344040932228417,no,no
ENSMUSG00000023249,-8.8309672402318,-6.45339913709245,-2.67948151306178,-2.67948151306178,-2.6754562564418,-0.651732129239704,Parp3,-0.387703452784187,-1.69740642501881,no,no
ENSMUSG00000013698,-8.07618371542565,-5.35896302612356,-1.6605237545735,-1.6605237545735,-2.67844358140526,-0.651732129239704,Pea15a,2.06622503145711,-1.13586870043946,no,no
ENSMUSG00000073117,-7.3214001906195,-4.00035268147253,-1.05669693472859,-1.05669693472859,-2.69005544285188,-0.651732129239704,Gm7347,0.722885123124351,1.39429747391543,no,no
ENSMUSG00000033207,-9.17061982639455,-6.83079089949552,-2.30208975065871,-2.30208975065871,-2.69200108076062,-0.651732129239704,Mamdc2,0.0539903465410877,-1.48802886510567,no,no
ENSMUSG00000091827,-7.81200948174351,-5.05704961620112,-1.54730622585258,-1.54730622585258,-2.69571278840426,-0.656691330070675,Gm3495,0.295425794241847,6.1189510955535,no,no
ENSMUSG00000083679,-7.2459218381389,-4.4154836201159,-1.35861034465104,-1.35861034465104,-2.69579597314407,-0.656691330070675,NA,-0.255975100454599,-3.24969226852601,no,no
ENSMUSG00000031375,-10.5669693472859,-4.15130938643376,-1.24539281593012,-1.24539281593012,-2.69581032796224,-0.656691330070675,Bgn,0.981965026359669,-2.83471354193877,no,no
ENSMUSG00000043635,-10.1518384086425,-7.96296618670472,-4.11357021019343,-4.11357021019343,-2.69886715952122,-0.656691330070675,Adamts3,0.246452509839175,0.157100998534129,no,no
ENSMUSG00000053964,-9.62348994127822,-7.2081826618986,-3.13235162794546,-3.13235162794546,-2.70445875867299,-0.659507686743477,Lgals4,-0.105098208274128,-0.156999515462181,no,no
ENSMUSG00000006403,-10.9821002859293,-8.71774971151087,-3.77391762403069,-3.77391762403069,-2.71430431413513,-0.675019892785278,Adamts4,-0.579049073123654,-1.63690018169708,no,no
ENSMUSG00000024050,-7.66105277678228,-4.94383208748018,-1.58504540209288,-1.58504540209288,-2.71782439934388,-0.675752206365811,Wiz,0.277752230235839,-0.131738109599842,no,no
ENSMUSG00000031538,-9.62348994127822,-7.05722595693736,-2.94365574674393,-2.94365574674393,-2.71989912599375,-0.675752206365811,Plat,2.01045431260871,-1.49224445591298,no,no
ENSMUSG00000025810,-8.90644559271241,-5.28348467364296,-1.54730622585258,-1.54730622585258,-2.72604581162273,-0.675752206365811,Nrp1,0.349088408842465,-3.28926920534132,no,no
ENSMUSG00000028464,-7.77427030550321,-5.35896302612356,-1.6605237545735,-1.6605237545735,-2.72643061830843,-0.675752206365811,Tpm2,-0.730344393300989,-3.15364272824982,no,no
ENSMUSG00000007279,-9.32157653135578,-5.88731149348787,-1.69826293081381,-1.69826293081381,-2.7289414659279,-0.675752206365811,Scube2,3.10424183124163,2.62901696510102,yes,no
ENSMUSG00000037820,-7.77427030550321,-5.32122384988326,-1.6605237545735,-1.6605237545735,-2.73157587071356,-0.675752206365811,Tgm2,1.98411995229027,-2.89584919673896,no,no
ENSMUSG00000028339,-7.73653112926288,-4.90609291123988,-1.54730622585258,-1.54730622585258,-2.73513296139368,-0.675752206365811,Col15a1,-1.08660251879046,0.166069153013188,no,no
ENSMUSG00000022223,-9.13288065015425,-6.90626925197616,-2.94365574674393,-2.94365574674393,-2.73956136818385,-0.675752206365811,Sdr39u1,0.637417213176251,0.640062963521513,no,no
ENSMUSG00000085996,-9.43479406007669,-6.86853007573583,-2.45304645561994,-2.45304645561994,-2.75455869999493,-0.680992289512288,NA,3.22715917607021,2.03879181100698,no,no
ENSMUSG00000036676,-8.98192394519301,-6.56661666581338,-2.11339386945718,-2.11339386945718,-2.75983775458702,-0.689950582351161,Tmtc3,-0.0932713397488257,-1.56973164411276,no,no
ENSMUSG00000030772,-9.35931570759608,-6.15148572717001,-1.69826293081381,-1.69826293081381,-2.76848581116776,-0.706858275920833,Dkk3,0.183509361817019,-5.51755690868659,no,yes
ENSMUSG00000038290,-8.22714042038689,-5.50991973108479,-1.6605237545735,-1.6605237545735,-2.7793323509673,-0.721526425574168,Smg6,1.01982704043571,1.67687320781824,no,no
ENSMUSG00000024678,-7.92522701046442,-5.28348467364296,-1.73600210705411,-1.73600210705411,-2.78131327706436,-0.721526425574168,Ms4a4d,0.769405664547591,-3.21375344238807,no,no
ENSMUSG00000028960,-8.15166206790625,-5.35896302612356,-1.77374128329442,-1.77374128329442,-2.79660397462089,-0.730623069826167,Ube4b,-0.444755725280834,-0.720304516012622,no,no
ENSMUSG00000006586,-8.98192394519301,-4.98157126372048,-1.50956704961227,-1.50956704961227,-2.79794727800084,-0.730623069826167,Runx1t1,1.28877667705917,2.6071944145788,no,no
ENSMUSG00000031253,-9.09514147391394,-6.67983419453429,-2.07565469321687,-2.07565469321687,-2.80600026951738,-0.741207090351645,Srpx2,-0.287061267126547,-3.79247969884022,no,no
ENSMUSG00000019539,-9.39705488383638,-4.79287538251898,-1.62278457833319,-1.62278457833319,-2.80658742531927,-0.741207090351645,Rcn3,-0.704744368996798,-3.86409979326319,no,no
ENSMUSG00000040488,-8.68001053527057,-5.05704961620112,-1.54730622585258,-1.54730622585258,-2.81623850112477,-0.74780642331071,Ltbp4,1.36702565218248,-1.76746684213054,no,no
ENSMUSG00000005397,-7.2836610143792,-3.96261350523223,-1.20765363968982,-1.20765363968982,-2.81714715389039,-0.74780642331071,Nid1,0.325068014536956,-1.50953864106038,no,no
ENSMUSG00000091255,-8.07618371542565,-4.83061455875928,-1.50956704961227,-1.50956704961227,-2.84487189474178,-0.782995343243951,Speer4e,2.15200864304881,6.30899254167443,yes,no
ENSMUSG00000063889,-8.68001053527057,-5.6231372598057,-1.84921963577503,-1.84921963577503,-2.85799461618186,-0.805305763779154,Crem,-0.967396674313743,3.5930245112196,no,no
ENSMUSG00000027210,-8.86870641647211,-6.41565996085215,-2.7926990417827,-2.7926990417827,-2.85964671084078,-0.805305763779154,Meis2,-0.606812680905149,-4.95589387934092,no,no
ENSMUSG00000026674,-8.71774971151087,-6.15148572717001,-2.33982892689902,-2.33982892689902,-2.87533413843903,-0.828976790414409,Ddr2,-0.280619929438686,-2.73706951837026,no,no
ENSMUSG00000055172,-10.2650559373634,-7.96296618670472,-2.94365574674393,-2.94365574674393,-2.90251109413685,-0.878310608997289,C1ra,1.61388235142788,-2.35480683606714,no,no
ENSMUSG00000023913,-8.90644559271241,-6.60435584205369,-2.26435057441841,-2.26435057441841,-2.91503618394584,-0.898243741716303,Pla2g7,4.48514641377634,3.8140257259727,no,no
ENSMUSG00000075415,-9.54801158879762,-6.98174760445676,-2.26435057441841,-2.26435057441841,-2.91524555051566,-0.898243741716303,Fnbp1,2.59657733386709,-0.73323523947354,no,no
ENSMUSG00000025491,-8.41583630158843,-5.50991973108479,-1.88695881201534,-1.88695881201534,-2.92800319682446,-0.91091956183668,Ifitm1,-0.340238461375497,-5.64285835926446,no,no
ENSMUSG00000057722,-9.09514147391394,-6.79305172325522,-2.45304645561994,-2.45304645561994,-2.93259408752515,-0.917012606941864,Lepr,-0.839207253132538,-2.63200397136051,no,no
ENSMUSG00000030096,-9.28383735511548,-6.52887748957308,-2.15113304569749,-2.15113304569749,-2.94065991876033,-0.923584146827471,Slc6a6,-2.10728591644979,-0.402744583391884,no,no
ENSMUSG00000067586,-8.56679300654963,-6.15148572717001,-2.33982892689902,-2.33982892689902,-2.94203771475944,-0.923584146827471,S1pr3,0.0401584516839854,-0.00188477832725945,no,no
ENSMUSG00000021876,-8.75548888775117,-6.18922490341031,-2.11339386945718,-2.11339386945718,-2.9462335350918,-0.923584146827471,Rnase4,0.108128256244105,-2.74432454203057,no,no
ENSMUSG00000001986,-8.41583630158843,-5.88731149348787,-2.26435057441841,-2.26435057441841,-2.96790288020089,-0.935980008791104,Gria3,1.91769618866924,-1.29502578734621,no,no
ENSMUSG00000031740,-8.52905383030933,-4.79287538251898,-1.6605237545735,-1.6605237545735,-2.9955362610114,-0.983342539380664,Mmp2,0.306051446356963,-5.33981466176572,no,yes
ENSMUSG00000027864,-8.45357547782873,-5.88731149348787,-2.15113304569749,-2.15113304569749,-3.01138837979125,-1.00886773957247,Ptgfrn,-0.664516229274437,-4.06390164838915,no,no
ENSMUSG00000052516,-9.05740229767364,-6.75531254701492,-2.52852480810055,-2.52852480810055,-3.01493397021664,-1.01212483711559,Robo2,-0.661280105678651,-4.58384378980983,no,no
ENSMUSG00000032440,-8.15166206790625,-5.35896302612356,-2.11339386945718,-2.11339386945718,-3.04279868262616,-1.04960911349046,Tgfbr2,0.0210625822060793,-2.93483377602956,no,no
ENSMUSG00000027230,-9.32157653135578,-6.90626925197616,-2.37756810313933,-2.37756810313933,-3.0459754552085,-1.05190304310798,Creb3l1,0.191461219918597,-1.32503973350289,no,no
ENSMUSG00000092005,-9.62348994127822,-7.2836610143792,-2.7926990417827,-2.7926990417827,-3.0836808389811,-1.09513569288194,NA,1.58254965234321,-1.96863831351795,no,no
ENSMUSG00000029093,-8.49131465406903,-6.07600737468941,-2.52852480810055,-2.52852480810055,-3.09769171649856,-1.10683951767604,Sorcs2,0.822395314596386,0.0714979356869807,no,no
ENSMUSG00000064294,-8.60453218278997,-5.92505066972817,-2.33982892689902,-2.33982892689902,-3.10495894904734,-1.10683951767604,Aox3,0.747915768918705,2.50386679725544,no,no
ENSMUSG00000018819,-9.9254033512007,-7.51009607182104,-3.24556915666638,-3.24556915666638,-3.10623792840645,-1.10683951767604,Lsp1,0.327859668361007,-3.33979408724003,no,yes
ENSMUSG00000045680,-9.58575076503792,-6.34018160837155,-2.56626398434086,-2.56626398434086,-3.11256490800575,-1.11283257365723,Tcf21,0.265058788319153,-3.69440224129939,no,no
ENSMUSG00000069720,-8.41583630158843,-5.66087643604603,-2.37756810313933,-2.37756810313933,-3.11995283555073,-1.12337669948369,4930572O03Rik,1.61054730007313,6.08686888139436,no,no
ENSMUSG00000033219,-8.94418476895271,-6.26470325589091,-2.30208975065871,-2.30208975065871,-3.13186171921254,-1.12827669669459,Gm9758,1.42496760316009,5.50745728654507,no,no
ENSMUSG00000040852,-7.88748783422412,-5.54765890732509,-2.45304645561994,-2.45304645561994,-3.20622070151732,-1.21373566002585,Plekhh2,2.70950836714468,5.70336800249461,no,no
ENSMUSG00000001473,-10.2273167611231,-7.96296618670472,-3.58522174282915,-3.58522174282915,-3.22161067921872,-1.23418038650064,Tubb6,-1.09276707631753,-2.35116094796955,no,no
ENSMUSG00000067698,-7.92522701046442,-4.75513620627864,-1.88695881201534,-1.88695881201534,-3.23140078264991,-1.24854534531106,Gm10220,0.389701878953174,1.09697002363475,no,no
ENSMUSG00000001270,-8.41583630158843,-5.96278984596847,-2.7926990417827,-2.7926990417827,-3.23230573901567,-1.24854534531106,Ckb,-0.290322356180274,-3.28683472047778,no,no
ENSMUSG00000038156,-9.32157653135578,-7.09496513317766,-2.94365574674393,-2.94365574674393,-3.25991040400304,-1.28932888186097,Spon1,1.55114876084117,0.286430358295235,no,no
ENSMUSG00000044636,-8.75548888775117,-6.45339913709245,-2.86817739426332,-2.86817739426332,-3.26936541678017,-1.29331088075111,Csrnp2,-0.236374171073991,1.24397242418333,no,no
ENSMUSG00000091049,-7.92522701046442,-4.86835373499958,-1.92469798825565,-1.92469798825565,-3.27081573104942,-1.29331088075111,Gm1979,0.453004244469296,0.987009421878605,no,no
ENSMUSG00000089871,-9.17061982639455,-6.52887748957308,-2.52852480810055,-2.52852480810055,-3.27550460597623,-1.29331088075111,Speer7-ps1,1.13015925333594,1.88971014499811,no,no
ENSMUSG00000021994,-9.47253323631702,-6.79305172325522,-2.94365574674393,-2.94365574674393,-3.28415426479384,-1.30354605869709,Wnt5a,-0.0201513858628204,-3.64942874098975,no,no
ENSMUSG00000031616,-8.64227135903027,-6.22696407965061,-2.7549598655424,-2.7549598655424,-3.29191012691007,-1.30354605869709,Ednra,-1.40455033975431,-3.51410187660528,no,yes
ENSMUSG00000026837,-8.86870641647211,-6.37792078461185,-2.71722068930209,-2.71722068930209,-3.30257778375721,-1.30354605869709,Col5a1,-0.332580179413928,-1.27700115192889,no,no
ENSMUSG00000062296,-8.34035794910779,-5.84957231724757,-2.71722068930209,-2.71722068930209,-3.30499842174129,-1.30354605869709,Trank1,5.87329041260351,2.99756426173827,no,no
ENSMUSG00000030551,-7.39687854310014,-4.60417950131744,-1.96243716449596,-1.96243716449596,-3.34313534169578,-1.33338922339636,Nr2f2,-0.473475548213081,-3.28066282321172,no,no
ENSMUSG00000052854,-10.5669693472859,-8.34035794910779,-3.92487432899192,-3.92487432899192,-3.34932712534269,-1.3389773871303,Nrk,2.06979828148133,0.93661158251584,no,no
ENSMUSG00000039497,-8.26487959662719,-5.81183314100723,-2.7926990417827,-2.7926990417827,-3.37303651853352,-1.37932485941317,Dse,-0.0999998396737303,-1.9034360820095,no,no
ENSMUSG00000056367,-8.94418476895271,-6.71757337077462,-2.7549598655424,-2.7549598655424,-3.389004616804,-1.40397779344019,Actr3b,-0.785716552695556,-3.4884173801494,no,no
ENSMUSG00000028763,-9.05740229767364,-6.67983419453429,-3.13235162794546,-3.13235162794546,-3.40988712735873,-1.4109924007862,Hspg2,-0.401556187299109,-2.66502264159408,no,no
ENSMUSG00000072188,-9.32157653135578,-6.60435584205369,-2.7549598655424,-2.7549598655424,-3.42858747554947,-1.43449901152933,Gm10354,1.69711267158253,6.21515133393067,no,no
ENSMUSG00000069763,-9.54801158879762,-6.18922490341031,-2.71722068930209,-2.71722068930209,-3.43070151374771,-1.43449901152933,Tmem100,-1.53738058512766,-3.45034477701903,no,yes
ENSMUSG00000091897,-9.39705488383638,-6.71757337077462,-2.7926990417827,-2.7926990417827,-3.44787722537673,-1.43943615493368,Gm17019,1.09741082325613,5.39887121261689,no,no
ENSMUSG00000016494,-9.51027241255732,-7.2081826618986,-3.73617844779039,-3.73617844779039,-3.47483944645661,-1.46717417549547,Cd34,0.261787258723519,-2.6175835093741,no,no
ENSMUSG00000024168,-9.43479406007669,-6.98174760445676,-3.35878668538731,-3.35878668538731,-3.48252034213349,-1.46717417549547,Tmem204,0.458321249474014,-2.79354098758751,no,no
ENSMUSG00000026389,-9.47253323631702,-6.98174760445676,-3.321047509147,-3.321047509147,-3.51041055806564,-1.50456897150188,Steap3,0.265819793294467,-4.18827512489258,no,no
ENSMUSG00000026043,-8.03844453918535,-5.01931043996082,-2.26435057441841,-2.26435057441841,-3.54260119839248,-1.55801286035724,Col3a1,-0.426675224011126,-4.54988647870882,no,no
ENSMUSG00000007682,-10.1895775848828,-7.84974865798381,-4.18904856267406,-4.18904856267406,-3.57046927105859,-1.6024650487995,Dio2,-0.127473911495841,-0.161759415448107,no,no
ENSMUSG00000019899,-9.8876641749604,-6.52887748957308,-2.94365574674393,-2.94365574674393,-3.59569726844406,-1.63293210693368,Lama2,1.16576535223202,-0.158184503943418,no,no
ENSMUSG00000042961,-9.73670746999916,-7.2459218381389,-3.62296091906945,-3.62296091906945,-3.59845924087264,-1.63293210693368,Egflam,0.547847549946071,1.21265498481477,no,no
ENSMUSG00000046743,-10.1895775848828,-8.00070536294505,-3.92487432899192,-3.92487432899192,-3.62164178349129,-1.65520290815236,Fat4,-1.35131746694186,0.893779828461086,no,no
ENSMUSG00000026826,-9.05740229767364,-5.96278984596847,-2.7549598655424,-2.7549598655424,-3.62474509383738,-1.65520290815236,Nr4a2,-1.22642405026396,-1.72347731129732,no,no
ENSMUSG00000032925,-10.1140992324022,-7.81200948174351,-3.81165680027099,-3.81165680027099,-3.62931321833719,-1.65520290815236,Itgbl1,3.37646347543761,1.75969889620481,no,no
ENSMUSG00000067818,-9.58575076503792,-7.2459218381389,-3.81165680027099,-3.81165680027099,-3.6524580266126,-1.66735406486133,Myl9,0.21471177318133,-1.07429430113632,no,no
ENSMUSG00000023224,-11.0953178146502,-6.45339913709245,-3.17009080418577,-3.17009080418577,-3.67660495491985,-1.70117441847159,Serping1,1.68743648438013,-1.7000877496964,no,no
ENSMUSG00000023046,-10.0386208799216,-6.98174760445676,-3.20782998042608,-3.20782998042608,-3.69292024858408,-1.72145625723202,Igfbp6,1.26732934968063,-1.54221550829047,no,no
ENSMUSG00000048546,-9.13288065015425,-6.79305172325522,-3.321047509147,-3.321047509147,-3.72779062233997,-1.75494801578343,Tob2,0.168361241465313,-0.582175770799244,no,no
ENSMUSG00000032076,-9.32157653135578,-6.94400842821646,-3.66070009530975,-3.66070009530975,-3.73287733242135,-1.75494801578343,Cadm1,3.73909350157769,3.43223092807681,no,no
ENSMUSG00000042436,-9.84992499872006,-7.47235689558074,-3.81165680027099,-3.81165680027099,-3.76347409485099,-1.7765598387708,Mfap4,0.660824691549181,-2.88922087369722,no,no
ENSMUSG00000032024,-9.54801158879762,-7.3214001906195,-4.34000526763527,-4.34000526763527,-3.87713809589146,-1.96917621552124,Clmp,0.396726052205956,0.0227990632616593,no,no
ENSMUSG00000007097,-9.77444664623946,-7.3214001906195,-4.03809185771283,-4.03809185771283,-3.89354070111348,-1.98682658749401,Atp1a2,0.944841538058199,1.91821239973601,no,no
ENSMUSG00000037206,-9.73670746999916,-7.39687854310014,-4.22678773891436,-4.22678773891436,-3.89937931247563,-1.98682658749401,Islr,-0.133279372039549,-4.01490822810819,no,no
ENSMUSG00000029231,-10.944361109689,-7.69879195302258,-4.00035268147253,-4.00035268147253,-3.9399681281715,-2.04481618436858,Pdgfra,1.37149467042619,-2.50672291363547,no,no
ENSMUSG00000055653,-10.0386208799216,-7.69879195302258,-4.34000526763527,-4.34000526763527,-4.01180350941596,-2.12666171428453,Gpc3,0.00388485010822533,-4.6917992885479,no,no
ENSMUSG00000045658,-10.4914909948053,-8.03844453918535,-4.18904856267406,-4.18904856267406,-4.04060814509743,-2.14996015635516,Pid1,0.204497882073987,-4.01862211190639,no,no
ENSMUSG00000006219,-9.8876641749604,-7.51009607182104,-4.3777444438756,-4.3777444438756,-4.1910752641493,-2.35411993878101,Fblim1,0.483873841688236,-2.38998833415974,no,no
ENSMUSG00000019929,-10.1518384086425,-6.30244243213125,-3.39652586162761,-3.39652586162761,-4.20234022039244,-2.35856857908042,Dcn,1.05904371516682,-2.51086642321164,no,no
ENSMUSG00000018217,-11.0575786384099,-7.3214001906195,-3.96261350523223,-3.96261350523223,-4.2067093460237,-2.35856857908042,Pmp22,-0.445493126386681,-3.2579634268008,no,no
ENSMUSG00000001506,-9.51027241255732,-6.52887748957308,-3.54748256658885,-3.54748256658885,-4.21698711694995,-2.35856857908042,Col1a1,0.0383733244282383,-3.61404692944194,no,no
ENSMUSG00000029838,-10.0008817036813,-7.51009607182104,-4.60417950131744,-4.60417950131744,-4.26787260513233,-2.40445225429555,Ptn,-1.4841578249304,-3.24726582291899,no,no
ENSMUSG00000061353,-10.6047085235262,-8.34035794910779,-5.32122384988326,-5.32122384988326,-4.27497415284494,-2.40445225429555,Cxcl12,-0.623137688970204,-1.60506355954497,no,no
ENSMUSG00000036256,-9.84992499872006,-7.47235689558074,-4.67965785379804,-4.67965785379804,-4.34538321579048,-2.47798960412752,Igfbp7,-0.25094547980165,-2.28028667195841,no,no
ENSMUSG00000001119,-11.2462745196114,-8.37809712534809,-4.67965785379804,-4.67965785379804,-4.54271001162264,-2.73346411672648,Col6a1,-0.159295452362221,-3.86485440866647,no,no
ENSMUSG00000038668,-11.2462745196114,-8.79322806399147,-5.05704961620112,-5.05704961620112,-4.6091566869422,-2.79348240852497,Lpar1,2.03366263082732,2.3719750974338,yes,no
ENSMUSG00000027848,-10.6047085235262,-8.41583630158843,-5.43444137860419,-5.43444137860419,-4.68012374153391,-2.87957879612326,Olfml3,1.64969713785586,-0.752938751785002,no,yes
ENSMUSG00000045573,-10.6047085235262,-8.41583630158843,-5.50991973108479,-5.50991973108479,-4.72092688566534,-2.88989697386616,Penk,2.58872025733512,3.09767852369442,no,no
ENSMUSG00000004665,-10.3782734660844,-8.18940124414659,-5.43444137860419,-5.43444137860419,-4.74700583746023,-2.90033325242986,Cnn2,-0.0634979082658222,-3.10185595747987,no,no
ENSMUSG00000029661,-10.4914909948053,-7.51009607182104,-4.4532227963562,-4.4532227963562,-4.75472811494974,-2.90033325242986,Col1a2,0.348760638582176,-3.2896687601466,no,no
ENSMUSG00000059493,-10.944361109689,-8.71774971151087,-5.66087643604603,-5.66087643604603,-4.77262806050205,-2.90033325242986,Nhs,2.40724416111638,-1.33589559616026,no,no
ENSMUSG00000048126,-11.7368838107354,-9.58575076503792,-6.49113831333278,-6.49113831333278,-4.80960916410331,-2.90033325242986,Col6a3,-0.559828275991479,-2.87597301161576,no,no
ENSMUSG00000021390,-12.0765363968982,-8.98192394519301,-5.35896302612356,-5.35896302612356,-4.91144936564074,-2.99766035498354,Ogn,-0.391228206539277,-4.40144384510834,no,no
ENSMUSG00000020241,-10.9066219334487,-8.71774971151087,-5.88731149348787,-5.88731149348787,-4.98670000966616,-3.05937753742437,Col6a2,0.147868399534414,-4.08024423618264,no,no
ENSMUSG00000039883,-11.5481879295339,-9.43479406007669,-6.15148572717001,-6.15148572717001,-4.99012457976208,-3.05937753742437,Lrrc17,-0.324528326127676,-2.68780482878569,no,no
ENSMUSG00000036446,-12.6426240405028,-9.58575076503792,-6.00052902220877,-6.00052902220877,-5.38028266139781,-3.40099803431678,Lum,-1.05706659720713,-5.87084015842736,no,no
ENSMUSG00000029309,-12.6803632167431,-10.5292301710456,-6.52887748957308,-6.52887748957308,-5.5926213552458,-3.53755332784222,Sparcl1,-0.464203337389343,-3.11689616235404,no,no
